fips,county,bbox
36091,"Saratoga County, NY","42.775459,43.3979655,-74.1600999,-73.5732711"
36093,"Schenectady County, NY","42.710827,42.955695,-74.3066659,-73.8093649"
36095,"Schoharie County, NY","42.355017,42.829558,-74.7115799,-74.1646779"
36097,"Schuyler County, NY","42.236328,42.546974,-77.1071009,-76.6194079"
36099,"Seneca County, NY","42.541458,43.0241142,-76.9764398,-76.5857538"
36101,"Steuben County, NY","41.9987765,42.580413,-77.749793,-76.9653699"
36103,"Suffolk County, NY","40.606922,41.2924484,-73.4974049,-71.8527116"
36105,"Sullivan County, NY","41.421657,42.016375,-75.1464459,-74.3643339"
36107,"Tioga County, NY","41.998346,42.4103753,-76.5675129,-76.0797945"
36109,"Tompkins County, NY","42.263092,42.6274023,-76.6958688,-76.2382198"
36111,"Ulster County, NY","41.58061,42.176992,-74.7806929,-73.9106749"
36113,"Warren County, NY","43.2225842,43.8036857,-74.2146249,-73.4365666"
36115,"Washington County, NY","42.941222,43.808477,-73.6368856,-73.2413909"
36117,"Wayne County, NY","43.0126162,43.3439201,-77.3761391,-76.7019268"
36119,"Westchester County, NY","40.871721,41.366375,-73.9832838,-73.4826949"
36121,"Wyoming County, NY","42.5187557,42.871387,-78.4879706,-77.9546458"
36123,"Yates County, NY","42.459118,42.764561,-77.3670281,-76.8898088"
37001,"Alamance County, NC","35.843338,36.25021,-79.5423969,-79.2366697"
37003,"Alexander County, NC","35.779118,36.051182,-81.3441309,-81.0050199"
37005,"Alleghany County, NC","36.370342,36.575024,-81.3533219,-80.9017075"
37007,"Anson County, NC","34.8065654,35.211758,-80.3199864,-79.8484419"
37009,"Ashe County, NC","36.2400375,36.5880363,-81.7396481,-81.2392119"
37011,"Avery County, NC","35.910275,36.2842551,-82.0825122,-81.7379529"
37013,"Beaufort County, NC","35.357346,35.362076,-76.6621319,-76.6435009"
37015,"Bertie County, NC","35.811729,36.246875,-77.3278629,-76.6061349"
37017,"Bladen County, NC","34.367089,34.864663,-78.9037699,-78.1764959"
37019,"Brunswick County, NC","33.752878,34.371814,-78.6507279,-77.8970109"
37021,"Buncombe County, NC","35.421139,35.825726,-82.8872218,-82.1706239"
37023,"Burke County, NC","35.559715,35.999214,-81.9907299,-81.3782808"
37025,"Cabarrus County, NC","35.185516,35.511288,-80.7888869,-80.2878948"
37027,"Caldwell County, NC","35.756809,36.1226625,-81.8114558,-81.3297649"
37029,"Camden County, NC","36.085877,36.5507472,-76.5416034,-75.8870329"
37031,"Carteret County, NC","34.531736,35.216339,-77.1678389,-76.0065569"
37033,"Caswell County, NC","36.2421242,36.54174,-79.5313719,-79.1436098"
37035,"Catawba County, NC","35.546299,35.829529,-81.5287478,-80.9242859"
37037,"Chatham County, NC","35.51577,35.8767948,-79.5556559,-78.9076159"
37039,"Cherokee County, NC","34.9874506,35.2921757,-84.3218689,-83.6916119"
37041,"Chowan County, NC","35.974502,36.351892,-76.7373409,-76.3968599"
37043,"Clay County, NC","34.986592,35.161343,-84.0074497,-83.4844436"
37045,"Cleveland County, NC","35.1634672,35.576595,-81.7679254,-81.3163299"
37047,"Columbus County, NC","33.944242,34.484962,-79.0733877,-78.1623499"
37049,"Craven County, NC","34.802755,35.418955,-77.4737159,-76.6529199"
37051,"Cumberland County, NC","34.836899,35.266487,-79.1138989,-78.5028349"
37053,"Currituck County, NC","36.028885,36.550922,-76.3132696,-75.7090779"
37055,"Dare County, NC","35.140565,36.244984,-76.0459869,-75.4001189"
37057,"Davidson County, NC","35.506142,36.026939,-80.4877089,-80.0429839"
37059,"Davie County, NC","35.750317,36.061947,-80.7086029,-80.3688659"
37061,"Duplin County, NC","34.709068,35.194164,-78.1974329,-77.6509189"
37063,"Durham County, NC","35.863255,36.239273,-79.0160978,-78.6984858"
37065,"Edgecombe County, NC","35.672943,36.153389,-77.8277969,-77.3424619"
37067,"Forsyth County, NC","35.973305,36.262051,-80.5206218,-80.0368499"
37069,"Franklin County, NC","35.81834,36.267258,-78.5464629,-78.0126879"
37071,"Gaston County, NC","35.148571,35.420059,-81.4534759,-80.9268039"
37073,"Gates County, NC","36.296211,36.5521006,-76.9505599,-76.4536899"
37075,"Graham County, NC","35.216908,35.467403,-84.0380809,-83.5829849"
37077,"Granville County, NC","36.021828,36.5424929,-78.8059459,-78.456333"
37079,"Greene County, NC","35.347229,35.652252,-77.8271258,-77.4747158"
37081,"Guilford County, NC","35.900051,36.254299,-80.0469059,-79.5319979"
37083,"Halifax County, NC","36.004933,36.51759,-78.0126879,-77.2297249"
37085,"Harnett County, NC","35.192249,35.585663,-79.2225648,-78.5355769"
37087,"Haywood County, NC","35.291149,35.790016,-83.256111,-82.7444759"
37089,"Henderson County, NC","35.144434,35.501217,-82.7444759,-82.2615428"
37091,"Hertford County, NC","36.238234,36.5463367,-77.2087899,-76.6893379"
37093,"Hoke County, NC","34.835556,35.211021,-79.4629749,-79.0365978"
37095,"Hyde County, NC","35.006031,35.705235,-76.6380309,-75.7366199"
37097,"Iredell County, NC","35.509762,36.055984,-81.1116258,-80.6922529"
37099,"Jackson County, NC","35.0008288,35.527714,-83.3640749,-82.9201048"
37101,"Johnston County, NC","35.256271,35.81834,-78.7080539,-78.0643839"
37103,"Jones County, NC","34.780306,35.242844,-77.7303009,-77.0494489"
37105,"Lee County, NC","35.307281,35.627739,-79.3599469,-78.9713519"
37107,"Lenoir County, NC","35.007637,35.427029,-77.8338548,-77.3909649"
37109,"Lincoln County, NC","35.400635,35.571159,-81.5337518,-80.9412539"
37111,"McDowell County, NC","35.525524,35.958527,-82.2935639,-81.8247449"
37113,"Macon County, NC","34.993476,35.333652,-83.7387539,-83.1083845"
37115,"Madison County, NC","35.678383,36.065805,-82.9640879,-82.4030229"
37117,"Martin County, NC","35.658485,36.074937,-77.4091219,-76.7606329"
37119,"Mecklenburg County, NC","35.0017219,35.517715,-81.0580289,-80.5484698"
37121,"Mitchell County, NC","35.825054,36.159112,-82.4168833,-81.9792249"
37123,"Montgomery County, NC","35.139866,35.511826,-80.1822508,-79.6184539"
37125,"Moore County, NC","35.039223,35.516644,-79.7636029,-79.0961758"
37127,"Nash County, NC","35.727615,36.201962,-78.2599949,-77.7017139"
37129,"New Hanover County, NC","33.7868,34.389359,-78.0299219,-77.6752759"
37131,"Northampton County, NC","36.167637,36.5473222,-77.9015258,-77.0660999"
37133,"Onslow County, NC","34.399705,34.984419,-77.6805599,-77.0966049"
37135,"Orange County, NC","35.861107,36.2438733,-79.268356,-78.9507369"
37137,"Pamlico County, NC","34.950434,35.361857,-76.9875689,-76.2774549"
37139,"Pasquotank County, NC","36.059517,36.510536,-76.4914769,-76.0191469"
37141,"Pender County, NC","34.25313,34.732587,-78.2722209,-77.4845379"
37143,"Perquimans County, NC","36.019036,36.378042,-76.5898969,-76.1579529"
37145,"Person County, NC","36.236065,36.542154,-79.1537358,-78.7992859"
37147,"Pitt County, NC","35.327988,35.832825,-77.7009048,-77.0847159"
37149,"Polk County, NC","35.18475,35.408714,-82.3596798,-81.9635619"
37151,"Randolph County, NC","35.506142,35.920883,-80.0670009,-79.5420529"
37153,"Richmond County, NC","34.8048855,35.182896,-80.0784839,-79.4629749"
37155,"Robeson County, NC","34.3011531,34.954781,-79.4612915,-78.8054658"
37157,"Rockingham County, NC","36.241592,36.5426969,-80.0368499,-79.5109699"
37159,"Rowan County, NC","35.50568,35.862614,-80.7715068,-80.1822508"
37161,"Rutherford County, NC","35.1804949,35.607578,-82.2806319,-81.6942369"
37163,"Sampson County, NC","34.553963,35.31806,-78.6722879,-78.1130899"
37165,"Scotland County, NC","34.6301038,35.039223,-79.6874004,-79.3350298"
37167,"Stanly County, NC","35.145638,35.506721,-80.5100859,-80.0527879"
37169,"Stokes County, NC","36.254299,36.55063,-80.4573818,-80.0272706"
37171,"Surry County, NC","36.233391,36.5623115,-80.9733579,-80.4400999"
37173,"Swain County, NC","35.279369,35.697588,-83.9610529,-83.1569749"
37175,"Transylvania County, NC","35.0278624,35.422974,-83.0521698,-82.5749069"
37177,"Tyrrell County, NC","35.597992,36.097625,-76.4062878,-75.8401229"
37179,"Union County, NC","34.814001,35.210766,-80.8403072,-80.2788699"
37181,"Vance County, NC","36.165054,36.5438253,-78.5152439,-78.2835458"
37183,"Wake County, NC","35.5191,36.076771,-78.9956048,-78.2591319"
37185,"Warren County, NC","36.201962,36.544663,-78.323925,-77.9001309"
37187,"Washington County, NC","35.698032,36.026908,-76.8451188,-76.3519898"
37189,"Watauga County, NC","36.1116195,36.3903018,-81.9200659,-81.4560028"
37191,"Wayne County, NC","35.148796,35.59782,-78.3046568,-77.7999418"
37193,"Wilkes County, NC","35.996933,36.442539,-81.5490128,-80.8747479"
37195,"Wilson County, NC","35.572868,35.868408,-78.1921918,-77.6679989"
37197,"Yadkin County, NC","36.047771,36.285324,-80.8823618,-80.4348748"
37199,"Yancey County, NC","35.701481,36.084988,-82.5039057,-82.1330569"
38001,"Adams County, ND","45.9445102,46.282688,-102.9970629,-101.9994963"
38003,"Barnes County, ND","46.629257,47.241245,-98.4684678,-97.6830138"
38005,"Benson County, ND","47.847679,48.369663,-99.8493798,-98.5254058"
38007,"Billings County, ND","46.630035,47.330471,-103.6714018,-103.0304568"
38009,"Bottineau County, ND","48.543018,48.9996111,-101.499451,-100.1457058"
38011,"Bowman County, ND","45.945131,46.280853,-104.0468219,-102.9955571"
38013,"Burke County, ND","48.54562,48.999329,-102.9397524,-102.0228648"
38015,"Burleigh County, ND","46.631634,47.327194,-100.9596018,-100.0776748"
38017,"Cass County, ND","46.6286363,47.240173,-97.7071378,-96.7528368"
38019,"Cavalier County, ND","48.542667,49.0004918,-99.0040129,-97.9280008"
38021,"Dickey County, ND","45.9359306,46.282177,-99.0073549,-98.0081314"
38023,"Divide County, ND","48.633094,48.999877,-104.0492649,-102.8860224"
38025,"Dunn County, ND","46.981487,47.826435,-103.1066738,-102.1442339"
38027,"Eddy County, ND","47.586639,47.848072,-99.2974548,-98.5017618"
38029,"Emmons County, ND","45.941672,46.634357,-100.6616058,-99.8782648"
38031,"Foster County, ND","47.326836,47.588745,-99.2680508,-98.4990688"
38033,"Golden Valley County, ND","46.5415003,47.329918,-104.0459009,-103.6088259"
38035,"Grand Forks County, ND","47.670643,48.19339,-97.9066539,-96.8863908"
38037,"Grant County, ND","46.008389,46.717266,-102.0939098,-101.0489578"
38039,"Griggs County, ND","47.24017,47.673798,-98.5018618,-97.9610438"
38041,"Hettinger County, ND","46.206188,46.630833,-102.9276578,-102.0001678"
38043,"Kidder County, ND","46.631634,47.327515,-100.1162188,-99.4476088"
38045,"LaMoure County, ND","46.280544,46.630886,-99.0397258,-98.0348588"
38047,"Logan County, ND","46.281631,46.631935,-99.9170678,-99.0379409"
38049,"McHenry County, ND","47.847046,48.632141,-101.0593338,-100.1971888"
38051,"McIntosh County, ND","45.939944,46.282448,-99.8819578,-99.0048678"
38053,"McKenzie County, ND","47.327999,48.146687,-104.0453329,-102.5493698"
38055,"McLean County, ND","47.157902,47.849483,-102.3865048,-100.5846098"
38057,"Mercer County, ND","46.9809,47.575298,-102.2077638,-101.2567978"
38059,"Morton County, ND","46.275612,46.982574,-102.0969918,-100.5432128"
38061,"Mountrail County, ND","47.752499,48.548298,-102.8871148,-101.8711318"
38063,"Nelson County, ND","47.673416,48.195007,-98.5261308,-97.8826139"
38065,"Oliver County, ND","46.981815,47.295284,-101.7636718,-100.8795169"
38067,"Pembina County, ND","48.541642,49.0004918,-97.9528218,-97.0902669"
38069,"Pierce County, ND","47.846859,48.543671,-100.2777018,-99.4934838"
38071,"Ramsey County, ND","47.915009,48.5436363,-99.2032698,-98.2915188"
38073,"Ransom County, ND","46.280952,46.6297,-98.0366438,-97.2815628"
38075,"Renville County, ND","48.457825,48.9994521,-102.0240514,-101.0573648"
38077,"Richland County, ND","45.9350359,46.629612,-97.2837908,-96.5543974"
38079,"Rolette County, ND","48.542305,48.9993995,-100.1827998,-99.4941709"
38081,"Sargent County, ND","45.935054,46.282665,-98.0090028,-97.2309878"
38083,"Sheridan County, ND","47.326118,47.84766,-100.6737138,-100.0328898"
38085,"Sioux County, ND","45.943642,46.427361,-102.0012818,-100.5056378"
38087,"Slope County, ND","46.279308,46.63102,-104.0461029,-102.9233468"
38089,"Stark County, ND","46.630524,47.012482,-103.2312388,-102.0938028"
38091,"Steele County, ND","47.239353,47.674175,-97.9878228,-97.4504169"
38093,"Stutsman County, ND","46.629387,47.327213,-99.4827498,-98.4395518"
38095,"Towner County, ND","48.368828,48.9999444,-99.5288139,-98.9712448"
38097,"Traill County, ND","47.2381855,47.67321,-97.4751278,-96.828764"
38099,"Walsh County, ND","48.192226,48.543312,-98.3195718,-97.1146468"
38101,"Ward County, ND","47.846806,48.806622,-102.2359308,-100.9685288"
38103,"Wells County, ND","47.326698,47.847847,-100.0705028,-99.2669218"
38105,"Williams County, ND","47.954521,48.634872,-104.0482119,-102.8289178"
39001,"Adams County, OH","38.5964787,39.055172,-83.7054538,-83.2678462"
39003,"Allen County, OH","40.642658,40.920708,-84.3975679,-83.8797379"
39005,"Ashland County, OH","40.555233,41.065768,-82.4368729,-82.1260149"
39007,"Ashtabula County, OH","41.498413,42.3232365,-81.0053394,-80.5193046"
39009,"Athens County, OH","39.180976,39.5564844,-82.2983468,-81.7195819"
39011,"Auglaize County, OH","40.354591,40.686062,-84.4559099,-83.8800929"
39013,"Belmont County, OH","39.849982,40.172977,-81.2373049,-80.7024768"
39015,"Brown County, OH","38.6395774,39.2542652,-84.0528362,-83.6731259"
39017,"Butler County, OH","39.2922864,39.5895383,-84.8193894,-84.3320444"
39019,"Carroll County, OH","40.424664,40.729198,-81.3217239,-80.860681"
39021,"Champaign County, OH","40.0111509,40.273459,-84.0360689,-83.4947924"
39023,"Clark County, OH","39.769349,40.04019,-84.0537359,-83.5116927"
39025,"Clermont County, OH","38.7702642,39.2701994,-84.3200879,-83.9931335"
39027,"Clinton County, OH","39.222755,39.5691593,-84.0074656,-83.5762891"
39029,"Columbiana County, OH","40.58248,40.930344,-81.0872889,-80.5189909"
39031,"Coshocton County, OH","40.15172,40.4564561,-82.1959147,-81.6164699"
39033,"Crawford County, OH","40.702728,40.997166,-83.1128999,-82.7244259"
39035,"Cuyahoga County, OH","41.275044,42.1006,-81.9712511,-81.3747807"
39037,"Darke County, OH","39.916477,40.354591,-84.8125323,-84.4260709"
39039,"Defiance County, OH","41.165359,41.427921,-84.8041329,-84.2275389"
39041,"Delaware County, OH","40.1259323,40.443869,-83.2497339,-82.7449309"
39043,"Erie County, OH","41.283894,41.7414813,-82.9535788,-82.2689505"
39045,"Fairfield County, OH","39.5544387,39.9411141,-82.8429529,-82.3660634"
39047,"Fayette County, OH","39.377521,39.7170268,-83.6703302,-83.252465"
39049,"Franklin County, OH","39.794996,40.1427335,-83.2607261,-82.7618136"
39051,"Fulton County, OH","41.485798,41.720081,-84.3994309,-83.8773679"
39053,"Gallia County, OH","38.5828238,39.035206,-82.5825199,-82.0954819"
39055,"Geauga County, OH","41.3473262,41.7147885,-81.3919449,-81.0026795"
39057,"Greene County, OH","39.5502549,39.850458,-84.1141949,-83.6479367"
39059,"Guernsey County, OH","39.839176,40.222466,-81.7285839,-81.2259449"
39061,"Hamilton County, OH","39.0215766,39.3120806,-84.8203367,-84.2563972"
39063,"Hancock County, OH","40.817982,41.168392,-83.8809129,-83.4203029"
39065,"Hardin County, OH","40.5040257,40.819992,-83.8804629,-83.4147569"
39067,"Harrison County, OH","40.159515,40.4334027,-81.3396609,-80.8651279"
39069,"Henry County, OH","41.166039,41.4876008,-84.3426819,-83.8809129"
39071,"Highland County, OH","39.018456,39.3787604,-83.8721661,-83.3435794"
39073,"Hocking County, OH","39.361038,39.6617276,-82.7486269,-82.1591686"
39075,"Holmes County, OH","40.443779,40.668179,-82.2211529,-81.6488949"
39077,"Huron County, OH","40.993046,41.289806,-82.8416139,-82.3366325"
39079,"Jackson County, OH","38.844383,39.20808,-82.8069459,-82.4247201"
39081,"Jefferson County, OH","40.154804,40.599648,-80.9417649,-80.596197"
39083,"Knox County, OH","40.2390862,40.573074,-82.7507469,-82.1785509"
39085,"Lake County, OH","41.5696674,42.2459537,-81.4886901,-81.0025826"
39087,"Lawrence County, OH","38.4031419,38.848846,-82.8160169,-82.2873363"
39089,"Licking County, OH","39.9132396,40.276996,-82.782452,-82.1828426"
39091,"Logan County, OH","40.2293562,40.5387522,-84.0147629,-83.5205274"
39093,"Lorain County, OH","41.0636052,41.9262759,-82.3597846,-81.86911"
39095,"Lucas County, OH","41.4142071,41.95941,-83.883172,-83.0625599"
39097,"Madison County, OH","39.6954642,40.1114808,-83.6534762,-83.2065858"
39099,"Mahoning County, OH","40.8996465,41.134452,-81.0866849,-80.5190281"
39101,"Marion County, OH","40.433795,40.7049268,-83.4202649,-82.8583356"
39103,"Medina County, OH","40.98815,41.2771461,-82.1733589,-81.6849526"
39105,"Meigs County, OH","38.873869,39.205494,-82.3240049,-81.7421529"
39107,"Mercer County, OH","40.351944,40.728148,-84.8045039,-84.4341959"
39109,"Miami County, OH","39.8801,40.199879,-84.4323429,-84.0232539"
39111,"Monroe County, OH","39.5397804,39.870026,-81.3190459,-80.8212789"
39113,"Montgomery County, OH","39.5778834,39.922653,-84.4854199,-84.0509869"
39115,"Morgan County, OH","39.449047,39.7709756,-82.0800479,-81.5862579"
39117,"Morrow County, OH","40.3451207,40.712215,-83.0219678,-82.6232989"
39119,"Muskingum County, OH","39.755653,40.1666308,-82.2340545,-81.6908109"
39121,"Noble County, OH","39.583107,39.953781,-81.6975859,-81.2340239"
39123,"Ottawa County, OH","41.45694,41.8604412,-83.4160229,-82.6126828"
39125,"Paulding County, OH","40.98925,41.253502,-84.8037799,-84.3415759"
39127,"Perry County, OH","39.550198,39.93038,-82.4725631,-82.0244519"
39129,"Pickaway County, OH","39.468062,39.8134437,-83.2668284,-82.7315337"
39131,"Pike County, OH","38.948269,39.1975974,-83.3857119,-82.7859269"
39133,"Portage County, OH","40.987785,41.3482715,-81.3933493,-81.0019799"
39135,"Preble County, OH","39.5672865,39.918423,-84.8151356,-84.4787825"
39137,"Putnam County, OH","40.85907,41.167538,-84.3991929,-83.8803629"
39139,"Richland County, OH","40.550293,40.996059,-82.7272639,-82.3365399"
39141,"Ross County, OH","39.167278,39.516193,-83.394417,-82.7406149"
39143,"Sandusky County, OH","41.25312,41.501189,-83.4200589,-82.8402249"
39145,"Scioto County, OH","38.570767,39.016052,-83.2709349,-82.6499559"
39147,"Seneca County, OH","40.992008,41.256809,-83.4215849,-82.8292389"
39149,"Shelby County, OH","40.1838,40.4830476,-84.4342269,-84.0018967"
39151,"Stark County, OH","40.634579,40.9886855,-81.6491009,-81.0864341"
39153,"Summit County, OH","40.9065031,41.351132,-81.6884869,-81.3916916"
39155,"Trumbull County, OH","41.1333508,41.5014882,-81.0033628,-80.5190726"
39157,"Tuscarawas County, OH","40.21442,40.665722,-81.7123789,-81.2642589"
